rowname,draw,ddraw,itt_noctrl,itt_noctrl_p,itt_noctrl_N,itt_ctrl,itt_ctrl_p,itt_ctrl_N,itt_wctrl,itt_wctrl_p,itt_wctrl_N
health_private_surv27,0,      0.0000,    788.5202,      0.0853,     62.0000,    557.4683,      0.3237,     52.0000,    557.4683,      0.3237,     52.0000
health_private_surv28,0,      0.0000,    362.4138,      0.3167,     62.0000,     94.5386,      0.8071,     52.0000,     94.5386,      0.8071,     52.0000
health_private_surv29,0,      0.0000,    419.8824,      0.2381,     62.0000,    115.2310,      0.7702,     52.0000,    115.2310,      0.7702,     52.0000
health_private_surv30,0,      0.0000,  -1296.4921,      0.1730,     24.0000,   -859.3809,      0.5623,     19.0000,  -1607.2802,      0.2532,     19.0000
health_private_surv31,0,      0.0000,   -492.9119,      0.4934,     34.0000,  -1118.9218,      0.2649,     28.0000,  -1299.9124,      0.1357,     28.0000
health_private_surv32,0,      0.0000,   -277.9984,      0.6301,     43.0000,   -529.4909,      0.4998,     37.0000,   -438.8201,      0.5626,     37.0000
health_private_surv33,0,      0.0000,   -447.1925,      0.4490,     43.0000,   -742.8040,      0.3461,     37.0000,   -689.3979,      0.3663,     37.0000
health_private_surv34,0,      0.0000,   -496.1517,      0.4129,     43.0000,   -739.3317,      0.3503,     37.0000,   -687.7084,      0.3670,     37.0000
health_private_surv35,0,      0.0000,   -238.9682,      0.6934,     43.0000,   -379.8729,      0.6275,     37.0000,   -289.9873,      0.6959,     37.0000
health_private_surv36,0,      0.0000,   -174.6005,      0.7668,     43.0000,   -279.8138,      0.7149,     37.0000,   -132.2982,      0.8549,     37.0000
health_private_surv37,0,      0.0000,   -234.7520,      0.6794,     43.0000,   -363.6172,      0.6288,     37.0000,   -215.4477,      0.7653,     37.0000
health_private_surv38,0,      0.0000,   -166.1103,      0.7747,     43.0000,   -325.2415,      0.6714,     37.0000,   -203.5016,      0.7827,     37.0000
health_private_surv39,0,      0.0000,    -59.7734,      0.9159,     43.0000,   -331.4170,      0.6333,     37.0000,   -238.7691,      0.7288,     37.0000
health_private_surv40,0,      0.0000,   -164.1908,      0.7752,     43.0000,   -458.5579,      0.5115,     37.0000,   -425.8095,      0.5387,     37.0000
health_private_surv41,0,      0.0000,   -219.8051,      0.7103,     43.0000,   -531.7351,      0.4546,     37.0000,   -538.1540,      0.4515,     37.0000
health_private_surv42,0,      0.0000,   -227.0479,      0.7107,     43.0000,   -589.0760,      0.4168,     37.0000,   -581.7818,      0.4326,     37.0000
health_private_surv43,0,      0.0000,   -116.9121,      0.8498,     43.0000,   -450.0356,      0.5311,     37.0000,   -397.6003,      0.5824,     37.0000
health_private_surv44,0,      0.0000,    -27.2297,      0.9655,     43.0000,   -388.1833,      0.5929,     37.0000,   -305.1969,      0.6712,     37.0000
health_private_surv45,0,      0.0000,   -191.8881,      0.7598,     43.0000,   -665.6742,      0.3599,     37.0000,   -578.8906,      0.4236,     37.0000
health_private_surv46,0,      0.0000,   -251.7782,      0.6982,     43.0000,   -718.1912,      0.3438,     37.0000,   -669.9601,      0.3714,     37.0000
health_private_surv47,0,      0.0000,   -116.5641,      0.8715,     43.0000,   -485.1518,      0.5739,     37.0000,   -526.3272,      0.5475,     37.0000
health_private_surv48,0,      0.0000,   -104.6398,      0.8953,     43.0000,   -461.9768,      0.6309,     37.0000,   -518.9387,      0.6044,     37.0000
health_private_surv49,0,      0.0000,   -114.3256,      0.8920,     43.0000,   -644.4601,      0.4924,     37.0000,   -677.2628,      0.4937,     37.0000
health_private_surv50,0,      0.0000,   -123.5872,      0.8878,     43.0000,   -647.1761,      0.4915,     37.0000,   -770.5204,      0.4412,     37.0000
health_private_surv51,0,      0.0000,     61.0945,      0.9452,     43.0000,   -243.9600,      0.7985,     37.0000,   -413.1361,      0.6812,     37.0000
health_private_surv52,0,      0.0000,    378.1967,      0.6842,     43.0000,    178.0479,      0.8568,     37.0000,     79.1868,      0.9383,     37.0000
health_private_surv53,0,      0.0000,    262.8412,      0.7847,     43.0000,     40.3926,      0.9677,     37.0000,    -14.3946,      0.9887,     37.0000
health_private_surv54,0,      0.0000,     57.3044,      0.9540,     43.0000,   -166.5153,      0.8702,     37.0000,   -214.9343,      0.8360,     37.0000
health_private_surv55,0,      0.0000,     79.3464,      0.9391,     43.0000,    -57.8356,      0.9570,     37.0000,    -46.2571,      0.9666,     37.0000
health_private_surv56,0,      0.0000,    151.6107,      0.8906,     43.0000,    -16.9927,      0.9882,     37.0000,     42.2779,      0.9716,     37.0000
health_private_surv57,0,      0.0000,    239.6959,      0.8353,     43.0000,     23.7662,      0.9841,     37.0000,    -38.0718,      0.9751,     37.0000
health_private_surv58,0,      0.0000,    265.0989,      0.8257,     43.0000,    150.9592,      0.9032,     37.0000,    -54.5989,      0.9655,     37.0000
health_private_surv59,0,      0.0000,     98.8681,      0.9345,     43.0000,    -46.7749,      0.9704,     37.0000,    -31.4366,      0.9803,     37.0000
health_private_surv60,0,      0.0000,    -60.0526,      0.9617,     43.0000,   -519.2612,      0.7001,     37.0000,   -220.8525,      0.8706,     37.0000
health_private_surv61,0,      0.0000,    310.5987,      0.8007,     43.0000,    -73.2622,      0.9553,     37.0000,     67.3334,      0.9600,     37.0000
health_private_surv62,0,      0.0000,    806.0411,      0.5128,     43.0000,    889.0183,      0.5016,     37.0000,    789.5507,      0.5685,     37.0000
health_private_surv63,0,      0.0000,    925.3963,      0.4580,     43.0000,   1004.5410,      0.4513,     37.0000,    815.6167,      0.5648,     37.0000
health_private_surv64,0,      0.0000,   1039.8313,      0.4332,     43.0000,    833.7420,      0.5610,     37.0000,    508.1626,      0.7385,     37.0000
health_private_surv65,0,      0.0000,   1197.1462,      0.3616,     43.0000,    874.2113,      0.5433,     37.0000,    308.0919,      0.8325,     37.0000
health_private_surv66,0,      0.0000,    967.1802,      0.4122,     43.0000,    741.4865,      0.5711,     37.0000,    100.9232,      0.9392,     37.0000
health_private_surv67,0,      0.0000,    864.9320,      0.4586,     43.0000,    827.1212,      0.5221,     37.0000,    141.0495,      0.9159,     37.0000
health_private_surv68,0,      0.0000,   1159.0616,      0.3387,     43.0000,   1055.0631,      0.4404,     37.0000,    241.7932,      0.8644,     37.0000
health_private_surv69,0,      0.0000,   1462.9438,      0.2024,     43.0000,   1183.8398,      0.3500,     37.0000,    548.6756,      0.6688,     37.0000
health_private_surv70,0,      0.0000,   1466.2563,      0.1813,     43.0000,   1000.5936,      0.3949,     37.0000,    571.8123,      0.6277,     37.0000
health_private_surv71,0,      0.0000,    931.4662,      0.4375,     43.0000,    236.9048,      0.8596,     37.0000,   -417.3797,      0.7592,     37.0000
health_private_surv72,0,      0.0000,    696.6753,      0.6065,     43.0000,   -124.1782,      0.9372,     37.0000,  -1086.8315,      0.5005,     37.0000
health_private_surv73,0,      0.0000,   1003.4827,      0.4620,     43.0000,    335.6636,      0.8362,     37.0000,   -598.2671,      0.7145,     37.0000
health_private_surv74,0,      0.0000,   1374.5383,      0.3352,     43.0000,    968.2447,      0.5822,     37.0000,      4.7357,      0.9979,     37.0000
health_private_surv75,0,      0.0000,   1476.9803,      0.3321,     43.0000,   1035.6318,      0.5767,     37.0000,    -82.0759,      0.9633,     37.0000
health_private_surv76,0,      0.0000,   1392.9100,      0.4001,     43.0000,    799.8976,      0.6889,     37.0000,   -269.9529,      0.8853,     37.0000
health_private_surv77,0,      0.0000,   1049.4890,      0.5436,     43.0000,    395.3452,      0.8506,     37.0000,   -721.1263,      0.7196,     37.0000
health_private_surv78,0,      0.0000,   1143.8792,      0.5302,     43.0000,    495.4497,      0.8252,     37.0000,   -744.5880,      0.7366,     37.0000
health_private_surv79,0,      0.0000,   2114.7825,      0.2630,     43.0000,   1523.3213,      0.4940,     37.0000,    269.7287,      0.9038,     37.0000
health_private_surv8,0,      0.0000,     47.2109,      0.5875,     62.0000,    -48.3763,      0.3751,     52.0000,    -48.3763,      0.3751,     52.0000
health_private_surv9,0,      0.0000,   -394.3797,      0.3842,     62.0000,   -654.0827,      0.2835,     52.0000,   -654.0827,      0.2835,     52.0000
health_private_surv10,0,      1.0000,    -48.3810,      0.5963,     61.0000,    -10.0516,      0.8913,     55.0000,    -10.0516,      0.8913,     55.0000
health_private_surv11,0,      1.0000,   1204.0408,      0.0892,     61.0000,   2144.4579,      0.0015,     55.0000,   2144.4579,      0.0015,     55.0000
health_private_surv12,0,      1.0000,   -423.0144,      0.6045,     61.0000,   -914.6964,      0.3802,     55.0000,   -914.6964,      0.3802,     55.0000
health_private_surv13,0,      1.0000,    142.1719,      0.1280,     61.0000,    119.0381,      0.2068,     55.0000,    119.0381,      0.2068,     55.0000
health_private_surv14,0,      1.0000,     37.4113,      0.6687,     61.0000,     20.2556,      0.7980,     55.0000,     20.2556,      0.7980,     55.0000
health_private_surv15,0,      1.0000,    246.8459,      0.2064,     61.0000,    190.1383,      0.3736,     55.0000,    190.1383,      0.3736,     55.0000
health_private_surv16,0,      1.0000,    991.7541,      0.0010,     61.0000,    900.2983,      0.0075,     55.0000,    900.2983,      0.0075,     55.0000
health_private_surv17,0,      1.0000,    465.8572,      0.1307,     61.0000,    261.3959,      0.4475,     55.0000,    261.3959,      0.4475,     55.0000
health_private_surv18,0,      1.0000,    278.0233,      0.3785,     61.0000,    102.0659,      0.7816,     55.0000,    102.0659,      0.7816,     55.0000
health_private_surv19,0,      1.0000,    902.5833,      0.0007,     61.0000,    719.9361,      0.0100,     55.0000,    719.9361,      0.0100,     55.0000
health_private_surv20,0,      1.0000,    793.3293,      0.0228,     61.0000,    528.3497,      0.1588,     55.0000,    528.3497,      0.1588,     55.0000
health_private_surv21,0,      1.0000,    436.7432,      0.4077,     61.0000,    732.1064,      0.1907,     55.0000,    732.1064,      0.1907,     55.0000
health_private_surv22,0,      1.0000,    877.7483,      0.1595,     61.0000,    875.3004,      0.1303,     55.0000,    875.3004,      0.1303,     55.0000
health_private_surv23,0,      1.0000,    534.1791,      0.3656,     61.0000,    242.9491,      0.6511,     55.0000,    242.9491,      0.6511,     55.0000
health_private_surv24,0,      1.0000,    854.1532,      0.0702,     61.0000,    417.0323,      0.4613,     55.0000,    417.0323,      0.4613,     55.0000
health_private_surv25,0,      1.0000,   1007.9655,      0.1150,     61.0000,   1158.7351,      0.1043,     55.0000,   1158.7351,      0.1043,     55.0000
health_private_surv26,0,      1.0000,    410.0398,      0.3031,     61.0000,    209.9145,      0.6565,     55.0000,    209.9145,      0.6565,     55.0000
health_private_surv27,0,      1.0000,   1770.4358,      0.0003,     61.0000,   1437.3382,      0.0098,     55.0000,   1437.3382,      0.0098,     55.0000
health_private_surv28,0,      1.0000,    134.1393,      0.6963,     61.0000,    110.8239,      0.7727,     55.0000,    110.8239,      0.7727,     55.0000
health_private_surv29,0,      1.0000,    -87.0492,      0.8650,     61.0000,   -287.6402,      0.5410,     55.0000,   -287.6402,      0.5410,     55.0000
health_private_surv30,0,      1.0000,    668.7363,      0.5946,     32.0000,   2949.2893,      0.1232,     27.0000,   3201.8870,      0.0860,     27.0000
health_private_surv31,0,      1.0000,    186.1339,      0.8226,     39.0000,    231.0718,      0.8304,     34.0000,    178.2119,      0.8618,     34.0000
health_private_surv32,0,      1.0000,   -305.1929,      0.6623,     44.0000,   -233.0220,      0.7577,     39.0000,   -609.4707,      0.4362,     39.0000
health_private_surv33,0,      1.0000,   -205.3666,      0.7823,     44.0000,   -190.8181,      0.8163,     39.0000,   -453.4601,      0.5889,     39.0000
health_private_surv34,0,      1.0000,   -135.1237,      0.8689,     44.0000,   -116.5009,      0.9009,     39.0000,   -267.0933,      0.7761,     39.0000
health_private_surv35,0,      1.0000,   -171.4242,      0.8296,     44.0000,   -271.9482,      0.7594,     39.0000,   -408.9406,      0.6455,     39.0000
health_private_surv36,0,      1.0000,   -188.2817,      0.8115,     44.0000,   -472.5799,      0.5830,     39.0000,   -609.0530,      0.4804,     39.0000
health_private_surv37,0,      1.0000,   -103.1493,      0.8924,     44.0000,   -394.4005,      0.6388,     39.0000,   -557.1043,      0.5108,     39.0000
health_private_surv38,0,      1.0000,   -114.5296,      0.8726,     44.0000,   -419.4161,      0.5989,     39.0000,   -590.8857,      0.4631,     39.0000
health_private_surv39,0,      1.0000,    407.1394,      0.5505,     44.0000,  -1073.2594,      0.0820,     39.0000,  -1120.6130,      0.0712,     39.0000
health_private_surv40,0,      1.0000,    373.1744,      0.6070,     44.0000,  -1317.0186,      0.0436,     39.0000,  -1360.3740,      0.0436,     39.0000
health_private_surv41,0,      1.0000,     32.6953,      0.9606,     44.0000,  -1378.4495,      0.0246,     39.0000,  -1467.9788,      0.0208,     39.0000
health_private_surv42,0,      1.0000,    -78.6718,      0.9002,     44.0000,  -1151.7906,      0.0465,     39.0000,  -1242.1942,      0.0323,     39.0000
health_private_surv43,0,      1.0000,     27.4879,      0.9678,     44.0000,  -1184.3723,      0.0647,     39.0000,  -1264.2729,      0.0450,     39.0000
health_private_surv44,0,      1.0000,      1.5101,      0.9984,     44.0000,  -1325.8588,      0.0684,     39.0000,  -1425.7229,      0.0455,     39.0000
health_private_surv45,0,      1.0000,     62.0714,      0.9334,     44.0000,  -1123.5511,      0.1367,     39.0000,  -1275.2684,      0.0872,     39.0000
health_private_surv46,0,      1.0000,    268.1256,      0.7245,     44.0000,   -726.8929,      0.3496,     39.0000,   -881.3876,      0.2456,     39.0000
health_private_surv47,0,      1.0000,     68.9301,      0.9286,     44.0000,   -984.1539,      0.2109,     39.0000,  -1123.6690,      0.1356,     39.0000
health_private_surv48,0,      1.0000,   -230.1225,      0.7702,     44.0000,  -1396.9405,      0.0925,     39.0000,  -1526.7131,      0.0530,     39.0000
health_private_surv49,0,      1.0000,   -505.5223,      0.5418,     44.0000,  -1671.7543,      0.0579,     39.0000,  -1794.6391,      0.0327,     39.0000
health_private_surv50,0,      1.0000,   -780.0428,      0.3813,     44.0000,  -1949.5998,      0.0448,     39.0000,  -2164.7751,      0.0210,     39.0000
health_private_surv51,0,      1.0000,   -316.6187,      0.7247,     44.0000,  -1869.8851,      0.0491,     39.0000,  -2144.3604,      0.0212,     39.0000
health_private_surv52,0,      1.0000,    149.3184,      0.8704,     44.0000,  -1690.1342,      0.0648,     39.0000,  -1926.9202,      0.0322,     39.0000
health_private_surv53,0,      1.0000,   -158.4755,      0.8666,     44.0000,  -2026.0071,      0.0363,     39.0000,  -2281.8596,      0.0159,     39.0000
health_private_surv54,0,      1.0000,   -358.5984,      0.7261,     44.0000,  -2403.6619,      0.0232,     39.0000,  -2682.4324,      0.0094,     39.0000
health_private_surv55,0,      1.0000,    -90.0224,      0.9378,     44.0000,  -2607.1607,      0.0262,     39.0000,  -2786.2410,      0.0148,     39.0000
health_private_surv56,0,      1.0000,    235.3894,      0.8509,     44.0000,  -2640.7380,      0.0358,     39.0000,  -2682.1353,      0.0294,     39.0000
health_private_surv57,0,      1.0000,    383.9036,      0.7532,     44.0000,  -2217.7641,      0.0625,     39.0000,  -2270.7333,      0.0483,     39.0000
health_private_surv58,0,      1.0000,    556.0628,      0.6528,     44.0000,  -1767.9860,      0.1369,     39.0000,  -1823.3848,      0.1078,     39.0000
health_private_surv59,0,      1.0000,    937.4649,      0.4741,     44.0000,  -1819.2526,      0.1165,     39.0000,  -1863.0343,      0.0883,     39.0000
health_private_surv60,0,      1.0000,    748.9800,      0.5936,     44.0000,  -2852.2797,      0.0170,     39.0000,  -2989.4846,      0.0089,     39.0000
health_private_surv61,0,      1.0000,   1159.3190,      0.3492,     44.0000,  -1580.6652,      0.1504,     39.0000,  -1592.4973,      0.1208,     39.0000
health_private_surv62,0,      1.0000,   1732.9844,      0.1232,     44.0000,    246.7382,      0.8261,     39.0000,    208.1436,      0.8456,     39.0000
health_private_surv63,0,      1.0000,   1181.2760,      0.3263,     44.0000,   -298.8587,      0.8141,     39.0000,   -470.9189,      0.7025,     39.0000
health_private_surv64,0,      1.0000,   1202.1647,      0.3951,     44.0000,   -169.8180,      0.9074,     39.0000,   -219.3779,      0.8746,     39.0000
health_private_surv65,0,      1.0000,   2078.1687,      0.0934,     44.0000,    972.8247,      0.4499,     39.0000,    697.4032,      0.5695,     39.0000
health_private_surv66,0,      1.0000,   2357.2396,      0.0629,     44.0000,   1373.3113,      0.3250,     39.0000,    762.6771,      0.5757,     39.0000
health_private_surv67,0,      1.0000,   1906.8186,      0.1279,     44.0000,    721.6401,      0.6024,     39.0000,    -19.0165,      0.9889,     39.0000
health_private_surv68,0,      1.0000,   1683.5492,      0.1838,     44.0000,    357.9506,      0.7987,     39.0000,   -387.6443,      0.7793,     39.0000
health_private_surv69,0,      1.0000,   1866.4494,      0.1000,     44.0000,   1084.7291,      0.3840,     39.0000,    547.6323,      0.6506,     39.0000
health_private_surv70,0,      1.0000,   1870.2813,      0.0794,     44.0000,   1399.2104,      0.2283,     39.0000,    906.7928,      0.4172,     39.0000
health_private_surv71,0,      1.0000,   1942.3158,      0.0802,     44.0000,   1145.3676,      0.3523,     39.0000,    549.4586,      0.6466,     39.0000
health_private_surv72,0,      1.0000,   2330.9508,      0.0475,     44.0000,   1399.1844,      0.2918,     39.0000,    824.2199,      0.5230,     39.0000
health_private_surv73,0,      1.0000,   2643.2725,      0.0168,     44.0000,   1927.8599,      0.1095,     39.0000,   1474.7022,      0.2049,     39.0000
health_private_surv74,0,      1.0000,   2986.4392,      0.0070,     44.0000,   2625.4556,      0.0313,     39.0000,   2195.7877,      0.0613,     39.0000
health_private_surv75,0,      1.0000,   3614.5601,      0.0055,     44.0000,   2840.9147,      0.0538,     39.0000,   2324.3719,      0.1037,     39.0000
health_private_surv76,0,      1.0000,   4233.9085,      0.0049,     44.0000,   3106.5870,      0.0579,     39.0000,   2595.4920,      0.1048,     39.0000
health_private_surv77,0,      1.0000,   3324.1486,      0.0377,     44.0000,   2149.1761,      0.2281,     39.0000,   1330.5324,      0.4438,     39.0000
health_private_surv78,0,      1.0000,   2312.5244,      0.2035,     44.0000,    922.2591,      0.6643,     39.0000,   -278.5182,      0.8935,     39.0000
health_private_surv79,0,      1.0000,   1283.2048,      0.4963,     44.0000,    234.5082,      0.9152,     39.0000,   -924.7409,      0.6662,     39.0000
health_private_surv8,0,      1.0000,      8.8422,      0.9061,     61.0000,    -51.7843,      0.3326,     55.0000,    -51.7843,      0.3326,     55.0000
health_private_surv9,0,      1.0000,   -855.8202,      0.2292,     61.0000,  -1352.4676,      0.1266,     55.0000,  -1352.4676,      0.1266,     55.0000
health_private_surv10,0,      2.0000,     26.6425,      0.7992,     61.0000,    -70.9723,      0.3792,     50.0000,    -70.9723,      0.3792,     50.0000
health_private_surv11,0,      2.0000,   1106.2427,      0.1291,     61.0000,   1642.3540,      0.1252,     50.0000,   1642.3540,      0.1252,     50.0000
health_private_surv12,0,      2.0000,  -2159.6368,      0.1663,     58.0000,  -5785.1281,      0.0180,     47.0000,  -5785.1281,      0.0180,     47.0000
health_private_surv13,0,      2.0000,    119.9985,      0.3056,     58.0000,     24.7307,      0.7191,     47.0000,     24.7307,      0.7191,     47.0000
health_private_surv14,0,      2.0000,    120.2277,      0.2991,     58.0000,    -22.8592,      0.7466,     47.0000,    -22.8592,      0.7466,     47.0000
health_private_surv15,0,      2.0000,    266.5636,      0.2386,     61.0000,    253.7583,      0.4022,     50.0000,    253.7583,      0.4022,     50.0000
health_private_surv16,0,      2.0000,    387.9261,      0.3089,     61.0000,   1108.8979,      0.0223,     50.0000,   1108.8979,      0.0223,     50.0000
health_private_surv17,0,      2.0000,    220.2031,      0.5272,     61.0000,    359.2882,      0.3578,     50.0000,    359.2882,      0.3578,     50.0000
health_private_surv18,0,      2.0000,    169.8035,      0.6418,     61.0000,    261.4455,      0.4874,     50.0000,    261.4455,      0.4874,     50.0000
health_private_surv19,0,      2.0000,    318.7811,      0.3804,     61.0000,    813.1681,      0.0529,     50.0000,    813.1681,      0.0529,     50.0000
health_private_surv20,0,      2.0000,    235.2441,      0.5552,     61.0000,    482.5254,      0.2643,     50.0000,    482.5254,      0.2643,     50.0000
health_private_surv21,0,      2.0000,    766.8475,      0.2974,     61.0000,     96.5545,      0.9089,     50.0000,     96.5545,      0.9089,     50.0000
health_private_surv22,0,      2.0000,    889.1981,      0.2001,     61.0000,   1286.3695,      0.1227,     50.0000,   1286.3695,      0.1227,     50.0000
health_private_surv23,0,      2.0000,   1143.5766,      0.0913,     61.0000,   1255.6087,      0.1401,     50.0000,   1255.6087,      0.1401,     50.0000
health_private_surv24,0,      2.0000,   1584.3122,      0.0071,     61.0000,   1748.6054,      0.0336,     50.0000,   1748.6054,      0.0336,     50.0000
health_private_surv25,0,      2.0000,   1496.2671,      0.0341,     61.0000,   1208.9919,      0.1357,     50.0000,   1208.9919,      0.1357,     50.0000
health_private_surv26,0,      2.0000,    517.3492,      0.0987,     61.0000,     40.4739,      0.9170,     50.0000,     40.4739,      0.9170,     50.0000
health_private_surv27,0,      2.0000,   1005.7551,      0.0627,     61.0000,   1043.2001,      0.1967,     50.0000,   1043.2001,      0.1967,     50.0000
health_private_surv28,0,      2.0000,    409.6898,      0.0879,     61.0000,    104.9474,      0.6508,     50.0000,    104.9474,      0.6508,     50.0000
health_private_surv29,0,      2.0000,    168.1524,      0.6095,     61.0000,   -364.9222,      0.3927,     50.0000,   -364.9222,      0.3927,     50.0000
health_private_surv30,0,      2.0000,  -1399.2924,      0.0840,     21.0000,  -1367.2352,      0.4151,     16.0000,  -2184.2922,      0.1641,     16.0000
health_private_surv31,0,      2.0000,    -65.8044,      0.9178,     38.0000,  -1198.4410,      0.0871,     31.0000,  -1126.6597,      0.0719,     31.0000
health_private_surv32,0,      2.0000,   -111.8201,      0.8486,     44.0000,  -1017.2779,      0.1438,     37.0000,  -1085.4440,      0.1075,     37.0000
health_private_surv33,0,      2.0000,   -280.3857,      0.6175,     44.0000,  -1126.3057,      0.0944,     37.0000,  -1113.3674,      0.0866,     37.0000
health_private_surv34,0,      2.0000,   -256.0094,      0.6673,     44.0000,  -1101.1979,      0.1184,     37.0000,  -1042.1889,      0.1190,     37.0000
health_private_surv35,0,      2.0000,   -115.4237,      0.8529,     44.0000,   -936.1282,      0.1956,     37.0000,   -906.6903,      0.1809,     37.0000
health_private_surv36,0,      2.0000,   -113.7038,      0.8537,     44.0000,   -954.2165,      0.1836,     37.0000,   -890.5831,      0.1824,     37.0000
health_private_surv37,0,      2.0000,   -141.5686,      0.8199,     44.0000,  -1012.4709,      0.1653,     37.0000,   -936.8340,      0.1694,     37.0000
health_private_surv38,0,      2.0000,   -201.0644,      0.7484,     44.0000,  -1064.5483,      0.1497,     37.0000,  -1005.6363,      0.1418,     37.0000
health_private_surv39,0,      2.0000,   -204.4013,      0.7475,     44.0000,   -892.0140,      0.2363,     37.0000,   -801.1187,      0.2426,     37.0000
health_private_surv40,0,      2.0000,   -110.1378,      0.8623,     44.0000,   -854.4081,      0.2630,     37.0000,   -735.2528,      0.2808,     37.0000
health_private_surv41,0,      2.0000,   -225.1985,      0.7272,     44.0000,  -1024.9275,      0.1809,     37.0000,  -1010.0406,      0.1467,     37.0000
health_private_surv42,0,      2.0000,   -399.3929,      0.5389,     44.0000,  -1002.6044,      0.1968,     37.0000,  -1028.6902,      0.1502,     37.0000
health_private_surv43,0,      2.0000,   -349.8591,      0.5830,     44.0000,   -778.2869,      0.3102,     37.0000,   -838.6573,      0.2378,     37.0000
health_private_surv44,0,      2.0000,   -191.6189,      0.7694,     44.0000,   -560.2163,      0.4716,     37.0000,   -753.6104,      0.2973,     37.0000
health_private_surv45,0,      2.0000,   -331.8665,      0.6391,     44.0000,   -877.2635,      0.3102,     37.0000,  -1051.6491,      0.1984,     37.0000
health_private_surv46,0,      2.0000,   -409.0886,      0.6052,     44.0000,  -1085.3111,      0.2744,     37.0000,  -1239.9615,      0.1878,     37.0000
health_private_surv47,0,      2.0000,   -294.3547,      0.7246,     44.0000,   -712.1859,      0.4787,     37.0000,  -1044.7854,      0.2683,     37.0000
health_private_surv48,0,      2.0000,   -331.1046,      0.6996,     44.0000,   -592.8916,      0.5495,     37.0000,  -1032.5845,      0.2679,     37.0000
health_private_surv49,0,      2.0000,   -362.0589,      0.6726,     44.0000,   -720.4252,      0.4616,     37.0000,  -1083.0630,      0.2419,     37.0000
health_private_surv50,0,      2.0000,   -294.8833,      0.7320,     44.0000,   -606.1617,      0.5248,     37.0000,   -719.6335,      0.4300,     37.0000
health_private_surv51,0,      2.0000,   -316.8889,      0.7254,     44.0000,   -530.7624,      0.5796,     37.0000,   -528.5289,      0.5711,     37.0000
health_private_surv52,0,      2.0000,   -505.4733,      0.5959,     44.0000,   -680.1063,      0.5049,     37.0000,   -863.5042,      0.3746,     37.0000
health_private_surv53,0,      2.0000,   -405.3938,      0.6722,     44.0000,   -470.7316,      0.6524,     37.0000,   -839.9789,      0.3921,     37.0000
health_private_surv54,0,      2.0000,     14.0846,      0.9887,     44.0000,    217.8435,      0.8415,     37.0000,   -355.0816,      0.7238,     37.0000
health_private_surv55,0,      2.0000,    -14.7482,      0.9892,     44.0000,     24.5767,      0.9834,     37.0000,   -685.0715,      0.5386,     37.0000
